id,order_id,product_id,quantity,price,discount,_fivetran_synced,_fivetran_deleted
o_00419_l1,o_00419,p_059,1,74.63,0.00,2026-07-10 00:48:50,false
o_00419_l2,o_00419,p_028,2,434.54,43.45,2026-07-10 00:48:50,false
o_00420_l1,o_00420,p_006,1,134.11,0.00,2026-07-04 01:52:50,false
o_00420_l2,o_00420,p_057,2,296.87,29.69,2026-07-04 01:52:50,false
o_00420_l3,o_00420,p_028,2,366.76,0.00,2026-07-04 01:52:50,false
o_00420_l4,o_00420,p_017,1,261.84,0.00,2026-07-04 01:52:50,false
o_00421_l1,o_00421,p_053,2,389.98,0.00,2026-07-08 07:33:50,false
o_00421_l2,o_00421,p_057,2,132.56,0.00,2026-07-08 07:33:50,false
o_00422_l1,o_00422,p_054,3,158.51,39.63,2026-07-25 09:55:50,false
o_00422_l2,o_00422,p_008,1,147.45,14.74,2026-07-25 09:55:50,false
o_00422_l3,o_00422,p_055,2,196.99,19.70,2026-07-25 09:55:50,false
o_00422_l4,o_00422,p_053,1,283.63,28.36,2026-07-25 09:55:50,false
o_00423_l1,o_00423,p_019,1,470.13,47.01,2026-07-01 12:00:50,false
o_00423_l2,o_00423,p_001,3,288.37,0.00,2026-07-01 12:00:50,false
o_00423_l3,o_00423,p_021,2,329.14,82.28,2026-07-01 12:00:50,false
o_00423_l4,o_00423,p_036,2,392.43,39.24,2026-07-01 12:00:50,false
o_00424_l1,o_00424,p_009,2,221.24,0.00,2026-07-19 15:57:50,false
o_00424_l2,o_00424,p_022,2,492.64,123.16,2026-07-19 15:57:50,false
o_00424_l3,o_00424,p_014,2,146.27,0.00,2026-07-19 15:57:50,false
o_00424_l4,o_00424,p_013,1,27.77,0.00,2026-07-19 15:57:50,false
o_00425_l1,o_00425,p_055,3,65.30,0.00,2026-07-24 01:27:50,false
o_00425_l2,o_00425,p_050,2,498.06,124.52,2026-07-24 01:27:50,false
o_00425_l3,o_00425,p_059,2,476.23,0.00,2026-07-24 01:27:50,false
o_00426_l1,o_00426,p_002,2,64.48,0.00,2026-07-24 17:16:50,false
o_00426_l2,o_00426,p_034,1,87.88,8.79,2026-07-24 17:16:50,false
o_00426_l3,o_00426,p_026,1,286.90,71.72,2026-07-24 17:16:50,false
o_00426_l4,o_00426,p_043,1,62.35,0.00,2026-07-24 17:16:50,false
o_00427_l1,o_00427,p_031,1,139.99,0.00,2026-07-17 19:57:50,false
o_00427_l2,o_00427,p_049,3,295.87,0.00,2026-07-17 19:57:50,false
o_00427_l3,o_00427,p_015,3,434.94,108.73,2026-07-17 19:57:50,false
o_00427_l4,o_00427,p_034,2,273.27,27.33,2026-07-17 19:57:50,false
o_00428_l1,o_00428,p_013,2,198.52,19.85,2026-06-18 10:51:50,false
o_00428_l2,o_00428,p_022,3,164.17,41.04,2026-06-18 10:51:50,false
o_00428_l3,o_00428,p_022,1,402.50,40.25,2026-06-18 10:51:50,false
o_00428_l4,o_00428,p_046,3,364.10,36.41,2026-06-18 10:51:50,false
o_00429_l1,o_00429,p_019,3,271.43,67.86,2026-07-09 00:55:50,false
o_00429_l2,o_00429,p_049,3,256.50,0.00,2026-07-09 00:55:50,false
o_00430_l1,o_00430,p_045,3,238.69,0.00,2026-06-28 12:21:50,false
o_00430_l2,o_00430,p_047,3,368.03,0.00,2026-06-28 12:21:50,false
o_00430_l3,o_00430,p_008,3,402.42,40.24,2026-06-28 12:21:50,false
o_00430_l4,o_00430,p_009,1,17.37,0.00,2026-06-28 12:21:50,false
o_00431_l1,o_00431,p_017,3,180.48,0.00,2026-07-27 08:01:50,false
o_00431_l2,o_00431,p_047,3,424.84,0.00,2026-07-27 08:01:50,false
o_00431_l3,o_00431,p_030,2,481.05,48.11,2026-07-27 08:01:50,false
o_00431_l4,o_00431,p_017,3,36.53,0.00,2026-07-27 08:01:50,false
o_00432_l1,o_00432,p_027,1,432.46,108.11,2026-07-09 06:16:50,false
o_00432_l2,o_00432,p_031,3,265.76,26.58,2026-07-09 06:16:50,false
o_00433_l1,o_00433,p_034,3,413.34,0.00,2026-07-27 03:14:50,false
o_00433_l2,o_00433,p_023,2,243.16,0.00,2026-07-27 03:14:50,false
o_00433_l3,o_00433,p_020,2,265.31,0.00,2026-07-27 03:14:50,false
o_00433_l4,o_00433,p_008,2,225.08,0.00,2026-07-27 03:14:50,false
o_00434_l1,o_00434,p_037,3,222.15,55.54,2026-06-29 12:16:50,false
o_00434_l2,o_00434,p_026,2,459.43,0.00,2026-06-29 12:16:50,false
o_00435_l1,o_00435,p_039,3,38.88,0.00,2026-07-24 13:57:50,false
o_00435_l2,o_00435,p_019,1,173.56,0.00,2026-07-24 13:57:50,false
o_00436_l1,o_00436,p_023,1,65.00,6.50,2026-06-16 22:39:50,false
o_00437_l1,o_00437,p_028,1,461.54,0.00,2026-06-28 07:24:50,false
o_00437_l2,o_00437,p_004,2,337.04,84.26,2026-06-28 07:24:50,false
o_00437_l3,o_00437,p_016,2,104.34,26.09,2026-06-28 07:24:50,false
o_00438_l1,o_00438,p_051,3,298.31,0.00,2026-06-16 11:43:50,false
o_00439_l1,o_00439,p_025,1,154.44,38.61,2026-06-23 11:55:50,false
o_00440_l1,o_00440,p_052,1,22.85,0.00,2026-07-01 15:18:50,false
o_00440_l2,o_00440,p_042,3,455.93,0.00,2026-07-01 15:18:50,false
o_00440_l3,o_00440,p_035,2,410.37,0.00,2026-07-01 15:18:50,false
o_00441_l1,o_00441,p_054,2,311.21,77.80,2026-07-02 00:42:50,false
o_00441_l2,o_00441,p_026,1,163.03,0.00,2026-07-02 00:42:50,false
o_00441_l3,o_00441,p_033,1,199.58,49.90,2026-07-02 00:42:50,false
o_00442_l1,o_00442,p_030,1,239.12,23.91,2026-07-10 18:16:50,false
o_00443_l1,o_00443,p_023,3,339.19,84.80,2026-06-20 03:04:50,false
o_00443_l2,o_00443,p_059,1,38.93,9.73,2026-06-20 03:04:50,false
o_00443_l3,o_00443,p_048,2,136.09,0.00,2026-06-20 03:04:50,false
o_00443_l4,o_00443,p_013,1,417.04,0.00,2026-06-20 03:04:50,false
o_00444_l1,o_00444,p_040,2,406.00,0.00,2026-06-20 13:03:50,false
o_00444_l2,o_00444,p_038,2,484.38,121.09,2026-06-20 13:03:50,false
o_00444_l3,o_00444,p_006,1,260.14,0.00,2026-06-20 13:03:50,false
o_00445_l1,o_00445,p_055,3,71.48,0.00,2026-06-13 14:35:50,false
o_00445_l2,o_00445,p_035,3,398.43,0.00,2026-06-13 14:35:50,false
o_00445_l3,o_00445,p_003,3,339.03,0.00,2026-06-13 14:35:50,false
o_00445_l4,o_00445,p_060,2,286.33,0.00,2026-06-13 14:35:50,false
o_00446_l1,o_00446,p_003,3,468.44,117.11,2026-07-06 03:27:50,false
o_00446_l2,o_00446,p_033,2,467.61,0.00,2026-07-06 03:27:50,false
o_00446_l3,o_00446,p_019,3,368.43,36.84,2026-07-06 03:27:50,false
o_00447_l1,o_00447,p_029,2,413.97,0.00,2026-07-20 12:52:50,true
o_00447_l2,o_00447,p_036,3,369.60,0.00,2026-07-20 12:52:50,true
o_00447_l3,o_00447,p_026,2,326.89,81.72,2026-07-20 12:52:50,true
o_00448_l1,o_00448,p_002,3,402.52,0.00,2026-07-28 00:45:50,false
o_00448_l2,o_00448,p_041,2,124.94,0.00,2026-07-28 00:45:50,false
o_00448_l3,o_00448,p_003,2,408.75,0.00,2026-07-28 00:45:50,false
o_00449_l1,o_00449,p_003,1,354.24,0.00,2026-06-15 09:47:50,false
o_00449_l2,o_00449,p_044,3,96.26,24.07,2026-06-15 09:47:50,false
o_00450_l1,o_00450,p_056,3,49.60,0.00,2026-06-14 17:13:50,false
o_00450_l2,o_00450,p_007,2,57.42,0.00,2026-06-14 17:13:50,false
o_00450_l3,o_00450,p_010,2,108.51,27.13,2026-06-14 17:13:50,false
o_00451_l1,o_00451,p_045,2,64.43,16.11,2026-06-26 07:26:50,false
o_00452_l1,o_00452,p_021,2,236.29,59.07,2026-07-13 18:45:50,false
o_00452_l2,o_00452,p_029,3,446.08,0.00,2026-07-13 18:45:50,false
o_00452_l3,o_00452,p_023,3,386.91,96.73,2026-07-13 18:45:50,false
o_00453_l1,o_00453,p_032,2,174.54,0.00,2026-07-07 16:40:50,false
o_00454_l1,o_00454,p_034,3,200.34,0.00,2026-07-14 23:20:50,false
o_00454_l2,o_00454,p_052,2,322.29,32.23,2026-07-14 23:20:50,false
o_00455_l1,o_00455,p_041,1,441.18,0.00,2026-06-20 00:49:50,false
o_00455_l2,o_00455,p_050,2,62.09,0.00,2026-06-20 00:49:50,false
o_00455_l3,o_00455,p_038,2,277.95,0.00,2026-06-20 00:49:50,false
o_00456_l1,o_00456,p_038,2,130.56,0.00,2026-07-05 01:01:50,false
o_00456_l2,o_00456,p_040,3,292.63,29.26,2026-07-05 01:01:50,false
o_00457_l1,o_00457,p_018,3,65.18,6.52,2026-07-14 07:47:50,false
o_00457_l2,o_00457,p_015,1,80.81,0.00,2026-07-14 07:47:50,false
o_00458_l1,o_00458,p_030,1,314.18,0.00,2026-06-18 18:34:50,false
o_00458_l2,o_00458,p_016,3,316.98,0.00,2026-06-18 18:34:50,false
o_00458_l3,o_00458,p_029,3,408.11,40.81,2026-06-18 18:34:50,false
o_00458_l4,o_00458,p_054,2,421.86,0.00,2026-06-18 18:34:50,false
o_00459_l1,o_00459,p_004,2,119.55,0.00,2026-07-14 07:16:50,false
o_00460_l1,o_00460,p_048,2,391.03,0.00,2026-06-21 06:59:50,false
o_00460_l2,o_00460,p_008,3,44.39,0.00,2026-06-21 06:59:50,false
o_00460_l3,o_00460,p_025,2,257.04,25.70,2026-06-21 06:59:50,false
o_00461_l1,o_00461,p_042,2,261.62,0.00,2026-07-10 19:07:50,false
o_00461_l2,o_00461,p_039,2,377.47,0.00,2026-07-10 19:07:50,false
o_00461_l3,o_00461,p_034,3,328.38,0.00,2026-07-10 19:07:50,false
o_00461_l4,o_00461,p_016,1,452.83,0.00,2026-07-10 19:07:50,false
o_00462_l1,o_00462,p_036,3,154.03,0.00,2026-07-08 13:27:50,false
o_00463_l1,o_00463,p_016,3,366.87,36.69,2026-07-01 11:45:50,false
o_00463_l2,o_00463,p_027,2,446.27,0.00,2026-07-01 11:45:50,false
o_00463_l3,o_00463,p_018,2,484.66,48.47,2026-07-01 11:45:50,false
o_00464_l1,o_00464,p_057,3,371.88,0.00,2026-06-25 06:39:50,false
o_00464_l2,o_00464,p_047,2,128.45,0.00,2026-06-25 06:39:50,false
o_00465_l1,o_00465,p_013,1,181.44,45.36,2026-07-17 16:14:50,false
o_00465_l2,o_00465,p_055,3,247.43,61.86,2026-07-17 16:14:50,false
o_00465_l3,o_00465,p_035,1,415.25,0.00,2026-07-17 16:14:50,false
o_00466_l1,o_00466,p_018,2,194.73,0.00,2026-07-01 21:14:50,false
o_00466_l2,o_00466,p_057,2,166.25,0.00,2026-07-01 21:14:50,false
o_00467_l1,o_00467,p_018,3,334.46,0.00,2026-06-16 17:33:50,false
o_00467_l2,o_00467,p_023,1,30.16,0.00,2026-06-16 17:33:50,false
o_00467_l3,o_00467,p_011,2,321.33,0.00,2026-06-16 17:33:50,false
o_00468_l1,o_00468,p_037,1,35.13,8.78,2026-06-29 22:30:50,false
o_00468_l2,o_00468,p_031,3,334.83,0.00,2026-06-29 22:30:50,false
o_00469_l1,o_00469,p_043,2,366.96,0.00,2026-07-12 14:21:50,false
o_00470_l1,o_00470,p_037,3,144.79,14.48,2026-07-07 06:25:50,false
o_00470_l2,o_00470,p_056,3,364.75,0.00,2026-07-07 06:25:50,false
o_00470_l3,o_00470,p_005,3,365.06,0.00,2026-07-07 06:25:50,false
o_00470_l4,o_00470,p_017,2,415.90,0.00,2026-07-07 06:25:50,false
o_00471_l1,o_00471,p_057,3,121.64,0.00,2026-07-27 11:12:50,false
o_00472_l1,o_00472,p_047,2,230.09,0.00,2026-06-15 03:31:50,false
o_00472_l2,o_00472,p_010,3,479.58,0.00,2026-06-15 03:31:50,false
o_00473_l1,o_00473,p_001,2,112.99,0.00,2026-06-24 15:45:50,false
o_00473_l2,o_00473,p_043,3,289.61,0.00,2026-06-24 15:45:50,false
o_00473_l3,o_00473,p_035,3,330.30,0.00,2026-06-24 15:45:50,false
o_00474_l1,o_00474,p_054,1,260.34,65.08,2026-07-06 02:55:50,false
o_00475_l1,o_00475,p_054,2,46.31,0.00,2026-07-27 01:26:50,false
o_00475_l2,o_00475,p_022,3,36.41,3.64,2026-07-27 01:26:50,false
o_00475_l3,o_00475,p_043,3,159.71,39.93,2026-07-27 01:26:50,false
o_00476_l1,o_00476,p_025,1,373.56,0.00,2026-07-27 09:30:50,false
o_00476_l2,o_00476,p_040,3,346.98,0.00,2026-07-27 09:30:50,false
o_00476_l3,o_00476,p_046,3,309.19,0.00,2026-07-27 09:30:50,false
o_00477_l1,o_00477,p_004,2,209.58,0.00,2026-07-16 07:53:50,false
o_00477_l2,o_00477,p_020,3,266.65,66.66,2026-07-16 07:53:50,false
o_00477_l3,o_00477,p_032,2,265.98,0.00,2026-07-16 07:53:50,false
o_00478_l1,o_00478,p_003,2,260.68,65.17,2026-07-02 23:56:50,false
o_00479_l1,o_00479,p_021,3,417.42,41.74,2026-07-07 17:55:50,false
o_00479_l2,o_00479,p_007,3,219.53,21.95,2026-07-07 17:55:50,false
o_00479_l3,o_00479,p_047,1,16.79,0.00,2026-07-07 17:55:50,false
o_00480_l1,o_00480,p_028,3,58.64,0.00,2026-07-01 22:39:50,false
o_00481_l1,o_00481,p_015,2,329.60,82.40,2026-07-18 16:11:50,false
o_00481_l2,o_00481,p_020,2,338.53,84.63,2026-07-18 16:11:50,false
o_00482_l1,o_00482,p_015,2,353.94,0.00,2026-07-15 00:35:50,false
o_00482_l2,o_00482,p_044,1,131.57,0.00,2026-07-15 00:35:50,false
o_00483_l1,o_00483,p_020,2,185.66,46.41,2026-07-09 18:11:50,false
o_00483_l2,o_00483,p_054,3,299.92,29.99,2026-07-09 18:11:50,false
o_00483_l3,o_00483,p_045,2,466.96,0.00,2026-07-09 18:11:50,false
o_00483_l4,o_00483,p_038,2,28.16,0.00,2026-07-09 18:11:50,false
o_00484_l1,o_00484,p_005,1,65.09,16.27,2026-07-18 11:04:50,false
o_00485_l1,o_00485,p_017,2,210.52,0.00,2026-07-02 17:16:50,false
o_00485_l2,o_00485,p_014,1,445.41,0.00,2026-07-02 17:16:50,false
o_00486_l1,o_00486,p_019,3,69.34,0.00,2026-06-15 07:40:50,false
o_00487_l1,o_00487,p_045,1,113.73,0.00,2026-07-28 10:08:50,false
o_00487_l2,o_00487,p_050,2,284.38,0.00,2026-07-28 10:08:50,false
o_00488_l1,o_00488,p_034,1,209.65,0.00,2026-07-05 12:57:50,false
o_00489_l1,o_00489,p_031,2,434.37,43.44,2026-07-20 01:21:50,false
o_00489_l2,o_00489,p_031,1,189.91,0.00,2026-07-20 01:21:50,false
o_00489_l3,o_00489,p_046,1,478.43,0.00,2026-07-20 01:21:50,false
o_00490_l1,o_00490,p_022,1,321.82,0.00,2026-07-13 05:52:50,false
o_00490_l2,o_00490,p_011,1,201.23,50.31,2026-07-13 05:52:50,false
o_00490_l3,o_00490,p_028,3,102.85,10.29,2026-07-13 05:52:50,false
o_00491_l1,o_00491,p_034,3,18.82,0.00,2026-07-19 21:20:50,false
o_00491_l2,o_00491,p_001,3,369.59,0.00,2026-07-19 21:20:50,false
o_00491_l3,o_00491,p_045,2,483.69,0.00,2026-07-19 21:20:50,false
o_00492_l1,o_00492,p_008,3,280.60,0.00,2026-06-25 00:13:50,false
o_00492_l2,o_00492,p_024,2,95.59,0.00,2026-06-25 00:13:50,false
o_00493_l1,o_00493,p_051,1,235.37,0.00,2026-07-15 05:43:50,false
o_00493_l2,o_00493,p_034,2,108.65,10.87,2026-07-15 05:43:50,false
o_00493_l3,o_00493,p_041,1,94.35,0.00,2026-07-15 05:43:50,false
o_00494_l1,o_00494,p_059,3,431.02,0.00,2026-06-30 00:58:50,false
o_00494_l2,o_00494,p_046,3,320.23,0.00,2026-06-30 00:58:50,false
o_00495_l1,o_00495,p_031,2,319.83,31.98,2026-07-08 21:39:50,false
o_00495_l2,o_00495,p_015,3,77.15,19.29,2026-07-08 21:39:50,false
o_00495_l3,o_00495,p_015,2,58.97,5.90,2026-07-08 21:39:50,false
o_00496_l1,o_00496,p_020,2,46.46,0.00,2026-06-24 01:12:50,false
o_00496_l2,o_00496,p_022,1,58.25,0.00,2026-06-24 01:12:50,false
o_00496_l3,o_00496,p_049,2,183.83,0.00,2026-06-24 01:12:50,false
o_00497_l1,o_00497,p_025,1,483.42,48.34,2026-07-03 07:16:50,false
o_00498_l1,o_00498,p_055,3,152.20,0.00,2026-07-03 15:47:50,false
o_00498_l2,o_00498,p_021,1,370.38,0.00,2026-07-03 15:47:50,false
o_00499_l1,o_00499,p_035,2,123.66,30.91,2026-07-01 00:20:50,false
o_00499_l2,o_00499,p_026,2,224.42,0.00,2026-07-01 00:20:50,false
o_00500_l1,o_00500,p_024,3,89.12,0.00,2026-07-23 00:21:50,false
o_00500_l2,o_00500,p_002,1,323.46,0.00,2026-07-23 00:21:50,false
o_00500_l3,o_00500,p_043,1,15.47,0.00,2026-07-23 00:21:50,false
o_00500_l4,o_00500,p_042,3,62.78,15.70,2026-07-23 00:21:50,false
